"Plot Title: DO_Logger_14"
"#","Date Time, GMT+12:00","DO conc, mg/L (LGR S/N: 21868851, SEN S/N: 21868851, LBL: mg/l)","Temp, °C (LGR S/N: 21868851, SEN S/N: 21868851, LBL: deg c)","Coupler Attached (LGR S/N: 21868851)","Host Connected (LGR S/N: 21868851)","Coupler Detached (LGR S/N: 21868851)","Stopped (LGR S/N: 21868851)","End Of File (LGR S/N: 21868851)"
1535,09/27/24 11:30:00 PM,11.67,12.70,,,,,
1536,09/27/24 11:45:00 PM,11.52,12.64,,,,,
1537,09/28/24 12:00:00 AM,11.32,12.62,,,,,
1538,09/28/24 12:15:00 AM,11.17,12.60,,,,,
1539,09/28/24 12:30:00 AM,11.18,12.60,,,,,
1540,09/28/24 12:45:00 AM,11.07,12.58,,,,,
1541,09/28/24 01:00:00 AM,10.79,12.56,,,,,
1542,09/28/24 01:15:00 AM,11.51,12.52,,,,,
1543,09/28/24 01:30:00 AM,11.52,12.44,,,,,
1544,09/28/24 01:45:00 AM,11.64,12.42,,,,,
1545,09/28/24 02:00:00 AM,11.56,12.44,,,,,
1546,09/28/24 02:15:00 AM,11.18,12.44,,,,,
1547,09/28/24 02:30:00 AM,11.55,12.34,,,,,
1548,09/28/24 02:45:00 AM,11.59,12.32,,,,,
1549,09/28/24 03:00:00 AM,11.47,12.38,,,,,
1550,09/28/24 03:15:00 AM,11.34,12.38,,,,,
1551,09/28/24 03:30:00 AM,11.37,12.34,,,,,
1552,09/28/24 03:45:00 AM,11.43,12.32,,,,,
1553,09/28/24 04:00:00 AM,11.46,12.32,,,,,
1554,09/28/24 04:15:00 AM,11.37,12.28,,,,,
1555,09/28/24 04:30:00 AM,11.41,12.22,,,,,
1556,09/28/24 04:45:00 AM,11.33,12.26,,,,,
1557,09/28/24 05:00:00 AM,11.29,12.28,,,,,
1558,09/28/24 05:15:00 AM,11.28,12.24,,,,,
1559,09/28/24 05:30:00 AM,11.19,12.20,,,,,
1560,09/28/24 05:45:00 AM,11.22,12.12,,,,,
1561,09/28/24 06:00:00 AM,11.26,12.16,,,,,
1562,09/28/24 06:15:00 AM,11.13,12.18,,,,,
1563,09/28/24 06:30:00 AM,11.09,12.12,,,,,
1564,09/28/24 06:45:00 AM,11.13,12.02,,,,,
1565,09/28/24 07:00:00 AM,11.32,12.06,,,,,
1566,09/28/24 07:15:00 AM,11.29,12.12,,,,,
1567,09/28/24 07:30:00 AM,11.41,12.22,,,,,
1568,09/28/24 07:45:00 AM,11.50,12.30,,,,,
1569,09/28/24 08:00:00 AM,11.39,12.40,,,,,
1570,09/28/24 08:15:00 AM,11.47,12.52,,,,,
1571,09/28/24 08:30:00 AM,11.47,12.56,,,,,
1572,09/28/24 08:45:00 AM,11.68,12.60,,,,,
1573,09/28/24 09:00:00 AM,11.54,12.62,,,,,
1574,09/28/24 09:15:00 AM,11.81,12.66,,,,,
1575,09/28/24 09:30:00 AM,12.01,12.66,,,,,
1576,09/28/24 09:45:00 AM,12.20,12.68,,,,,
1577,09/28/24 10:00:00 AM,12.22,12.70,,,,,
1578,09/28/24 10:15:00 AM,12.33,12.72,,,,,
1579,09/28/24 10:30:00 AM,12.50,12.74,,,,,
1580,09/28/24 10:45:00 AM,12.61,12.78,,,,,
1581,09/28/24 11:00:00 AM,12.72,12.78,,,,,
1582,09/28/24 11:15:00 AM,12.70,12.78,,,,,
1583,09/28/24 11:30:00 AM,12.54,12.78,,,,,
1584,09/28/24 11:45:00 AM,12.62,12.78,,,,,
1585,09/28/24 12:00:00 PM,12.66,12.76,,,,,
1586,09/28/24 12:15:00 PM,12.55,12.76,,,,,
1587,09/28/24 12:30:00 PM,12.37,12.74,,,,,
1588,09/28/24 12:45:00 PM,12.29,12.72,,,,,
1589,09/28/24 01:00:00 PM,12.13,12.74,,,,,
1590,09/28/24 01:15:00 PM,12.11,12.74,,,,,
1591,09/28/24 01:30:00 PM,12.10,12.76,,,,,
1592,09/28/24 01:45:00 PM,13.51,12.96,,,,,
1593,09/28/24 02:00:00 PM,12.73,12.86,,,,,
1594,09/28/24 02:15:00 PM,12.54,12.80,,,,,
1595,09/28/24 02:30:00 PM,13.21,12.90,,,,,
1596,09/28/24 02:45:00 PM,13.31,13.06,,,,,
1597,09/28/24 03:00:00 PM,13.20,13.16,,,,,
1598,09/28/24 03:15:00 PM,13.28,13.16,,,,,
1599,09/28/24 03:30:00 PM,13.31,13.16,,,,,
1600,09/28/24 03:45:00 PM,13.20,13.06,,,,,
1601,09/28/24 04:00:00 PM,13.40,13.04,,,,,
1602,09/28/24 04:15:00 PM,13.31,13.04,,,,,
1603,09/28/24 04:30:00 PM,13.24,13.02,,,,,
1604,09/28/24 04:45:00 PM,13.32,13.00,,,,,
1605,09/28/24 05:00:00 PM,13.06,13.02,,,,,
1606,09/28/24 05:15:00 PM,12.95,12.98,,,,,
1607,09/28/24 05:30:00 PM,12.87,12.94,,,,,
1608,09/28/24 05:45:00 PM,12.92,12.90,,,,,
1609,09/28/24 06:00:00 PM,12.94,12.90,,,,,
1610,09/28/24 06:15:00 PM,12.88,12.90,,,,,
1611,09/28/24 06:30:00 PM,13.00,12.90,,,,,
1612,09/28/24 06:45:00 PM,12.83,12.92,,,,,
1613,09/28/24 07:00:00 PM,12.72,12.88,,,,,
1614,09/28/24 07:15:00 PM,12.46,12.82,,,,,
1615,09/28/24 07:30:00 PM,12.54,12.76,,,,,
1616,09/28/24 07:45:00 PM,12.39,12.72,,,,,
1617,09/28/24 08:00:00 PM,12.23,12.62,,,,,
1618,09/28/24 08:15:00 PM,12.10,12.62,,,,,
1619,09/28/24 08:30:00 PM,11.97,12.62,,,,,
1620,09/28/24 08:45:00 PM,11.90,12.56,,,,,
1621,09/28/24 09:00:00 PM,11.85,12.50,,,,,
1622,09/28/24 09:15:00 PM,12.00,12.58,,,,,
1623,09/28/24 09:30:00 PM,11.99,12.66,,,,,
1624,09/28/24 09:45:00 PM,11.96,12.68,,,,,
1625,09/28/24 10:00:00 PM,11.81,12.68,,,,,
1626,09/28/24 10:15:00 PM,11.59,12.62,,,,,
1627,09/28/24 10:30:00 PM,11.44,12.58,,,,,
1628,09/28/24 10:45:00 PM,11.40,12.60,,,,,
1629,09/28/24 11:00:00 PM,11.37,12.60,,,,,
1630,09/28/24 11:15:00 PM,11.20,12.60,,,,,
1631,09/28/24 11:30:00 PM,11.18,12.60,,,,,
1632,09/28/24 11:45:00 PM,11.15,12.58,,,,,
1633,09/29/24 12:00:00 AM,11.28,12.58,,,,,
1634,09/29/24 12:15:00 AM,11.34,12.58,,,,,
1635,09/29/24 12:30:00 AM,11.47,12.60,,,,,
1636,09/29/24 12:45:00 AM,11.52,12.64,,,,,
1637,09/29/24 01:00:00 AM,11.55,12.66,,,,,
1638,09/29/24 01:15:00 AM,11.51,12.66,,,,,
1639,09/29/24 01:30:00 AM,11.59,12.68,,,,,
1640,09/29/24 01:45:00 AM,11.72,12.58,,,,,
1641,09/29/24 02:00:00 AM,12.14,12.68,,,,,
1642,09/29/24 02:15:00 AM,12.21,12.76,,,,,
1643,09/29/24 02:30:00 AM,12.12,12.76,,,,,
1644,09/29/24 02:45:00 AM,12.15,12.76,,,,,
1645,09/29/24 03:00:00 AM,11.99,12.78,,,,,
1646,09/29/24 03:15:00 AM,11.80,12.76,,,,,
1647,09/29/24 03:30:00 AM,11.46,12.56,,,,,
1648,09/29/24 03:45:00 AM,11.64,12.56,,,,,
1649,09/29/24 04:00:00 AM,11.62,12.60,,,,,
1650,09/29/24 04:15:00 AM,11.55,12.60,,,,,
1651,09/29/24 04:30:00 AM,11.44,12.60,,,,,
1652,09/29/24 04:45:00 AM,11.35,12.60,,,,,
1653,09/29/24 05:00:00 AM,11.48,12.62,,,,,
1654,09/29/24 05:15:00 AM,11.66,12.58,,,,,
1655,09/29/24 05:30:00 AM,11.66,12.58,,,,,
1656,09/29/24 05:45:00 AM,11.63,12.58,,,,,
1657,09/29/24 06:00:00 AM,11.52,12.56,,,,,
1658,09/29/24 06:15:00 AM,11.29,12.56,,,,,
1659,09/29/24 06:30:00 AM,11.46,12.60,,,,,
1660,09/29/24 06:45:00 AM,11.29,12.64,,,,,
1661,09/29/24 07:00:00 AM,11.31,12.64,,,,,
1662,09/29/24 07:15:00 AM,11.63,12.64,,,,,
1663,09/29/24 07:30:00 AM,11.68,12.70,,,,,
1664,09/29/24 07:45:00 AM,11.78,12.74,,,,,
1665,09/29/24 08:00:00 AM,11.92,12.78,,,,,
1666,09/29/24 08:15:00 AM,12.07,12.82,,,,,
1667,09/29/24 08:30:00 AM,12.08,12.84,,,,,
1668,09/29/24 08:45:00 AM,12.06,12.86,,,,,
1669,09/29/24 09:00:00 AM,12.24,12.90,,,,,
1670,09/29/24 09:15:00 AM,12.23,12.92,,,,,
1671,09/29/24 09:30:00 AM,12.33,12.94,,,,,
1672,09/29/24 09:45:00 AM,12.33,12.94,,,,,
1673,09/29/24 10:00:00 AM,12.31,12.98,,,,,
1674,09/29/24 10:15:00 AM,12.43,13.00,,,,,
1675,09/29/24 10:30:00 AM,12.44,13.00,,,,,
1676,09/29/24 10:45:00 AM,12.30,13.00,,,,,
1677,09/29/24 11:00:00 AM,12.34,13.00,,,,,
1678,09/29/24 11:15:00 AM,12.46,13.02,,,,,
1679,09/29/24 11:30:00 AM,12.47,13.02,,,,,
1680,09/29/24 11:45:00 AM,12.54,13.04,,,,,
1681,09/29/24 12:00:00 PM,12.74,13.08,,,,,
1682,09/29/24 12:15:00 PM,12.85,13.10,,,,,
1683,09/29/24 12:30:00 PM,12.97,13.14,,,,,
1684,09/29/24 12:45:00 PM,13.07,13.16,,,,,
1685,09/29/24 01:00:00 PM,13.06,13.22,,,,,
1686,09/29/24 01:15:00 PM,13.07,13.26,,,,,
1687,09/29/24 01:30:00 PM,13.10,13.26,,,,,
1688,09/29/24 01:45:00 PM,13.23,13.28,,,,,
1689,09/29/24 02:00:00 PM,13.30,13.32,,,,,
1690,09/29/24 02:15:00 PM,13.42,13.34,,,,,
1691,09/29/24 02:30:00 PM,13.44,13.38,,,,,
1692,09/29/24 02:45:00 PM,13.48,13.40,,,,,
1693,09/29/24 03:00:00 PM,13.53,13.42,,,,,
1694,09/29/24 03:15:00 PM,13.66,13.44,,,,,
1695,09/29/24 03:30:00 PM,13.61,13.38,,,,,
1696,09/29/24 03:45:00 PM,13.73,13.36,,,,,
1697,09/29/24 04:00:00 PM,13.84,13.34,,,,,
1698,09/29/24 04:15:00 PM,13.97,13.36,,,,,
1699,09/29/24 04:30:00 PM,13.95,13.36,,,,,
1700,09/29/24 04:45:00 PM,13.86,13.38,,,,,
1701,09/29/24 05:00:00 PM,13.76,13.42,,,,,
1702,09/29/24 05:15:00 PM,13.96,13.58,,,,,
1703,09/29/24 05:30:00 PM,13.68,13.76,,,,,
1704,09/29/24 05:45:00 PM,13.50,13.74,,,,,
1705,09/29/24 06:00:00 PM,13.35,13.72,,,,,
1706,09/29/24 06:15:00 PM,13.16,13.68,,,,,
1707,09/29/24 06:30:00 PM,13.28,13.60,,,,,
1708,09/29/24 06:45:00 PM,13.32,13.56,,,,,
1709,09/29/24 07:00:00 PM,13.28,13.52,,,,,
1710,09/29/24 07:15:00 PM,13.24,13.46,,,,,
1711,09/29/24 07:30:00 PM,13.21,13.42,,,,,
1712,09/29/24 07:45:00 PM,13.22,13.36,,,,,
1713,09/29/24 08:00:00 PM,12.99,13.34,,,,,
1714,09/29/24 08:15:00 PM,12.80,13.32,,,,,
1715,09/29/24 08:30:00 PM,12.67,13.28,,,,,
1716,09/29/24 08:45:00 PM,12.44,13.22,,,,,
1717,09/29/24 09:00:00 PM,12.25,13.10,,,,,
1718,09/29/24 09:15:00 PM,12.67,13.12,,,,,
1719,09/29/24 09:30:00 PM,12.77,13.18,,,,,
1720,09/29/24 09:45:00 PM,12.78,13.22,,,,,
1721,09/29/24 10:00:00 PM,12.63,13.22,,,,,
1722,09/29/24 10:15:00 PM,12.25,13.20,,,,,
1723,09/29/24 10:30:00 PM,12.10,13.12,,,,,
1724,09/29/24 10:45:00 PM,12.10,13.08,,,,,
1725,09/29/24 11:00:00 PM,12.00,13.04,,,,,
1726,09/29/24 11:15:00 PM,12.08,12.98,,,,,
1727,09/29/24 11:30:00 PM,11.98,12.92,,,,,
1728,09/29/24 11:45:00 PM,11.99,12.86,,,,,
1729,09/30/24 12:00:00 AM,11.93,12.84,,,,,
1730,09/30/24 12:15:00 AM,12.00,12.84,,,,,
1731,09/30/24 12:30:00 AM,11.98,12.82,,,,,
1732,09/30/24 12:45:00 AM,12.06,12.84,,,,,
1733,09/30/24 01:00:00 AM,12.17,12.86,,,,,
1734,09/30/24 01:15:00 AM,12.11,12.84,,,,,
1735,09/30/24 01:30:00 AM,11.89,12.86,,,,,
1736,09/30/24 01:45:00 AM,11.84,12.86,,,,,
1737,09/30/24 02:00:00 AM,11.98,12.84,,,,,
1738,09/30/24 02:15:00 AM,12.00,12.90,,,,,
1739,09/30/24 02:30:00 AM,12.01,12.92,,,,,
1740,09/30/24 02:45:00 AM,12.06,12.94,,,,,
1741,09/30/24 03:00:00 AM,12.09,12.94,,,,,
1742,09/30/24 03:15:00 AM,12.04,12.90,,,,,
1743,09/30/24 03:30:00 AM,11.92,12.90,,,,,
1744,09/30/24 03:45:00 AM,11.73,12.86,,,,,
1745,09/30/24 04:00:00 AM,11.81,12.76,,,,,
1746,09/30/24 04:15:00 AM,11.85,12.70,,,,,
1747,09/30/24 04:30:00 AM,11.87,12.74,,,,,
1748,09/30/24 04:45:00 AM,11.83,12.78,,,,,
1749,09/30/24 05:00:00 AM,11.86,12.74,,,,,
1750,09/30/24 05:15:00 AM,11.75,12.74,,,,,
1751,09/30/24 05:30:00 AM,11.76,12.74,,,,,
1752,09/30/24 05:45:00 AM,11.65,12.68,,,,,
1753,09/30/24 06:00:00 AM,11.83,12.66,,,,,
1754,09/30/24 06:15:00 AM,11.76,12.68,,,,,
1755,09/30/24 06:30:00 AM,11.84,12.70,,,,,
1756,09/30/24 06:45:00 AM,11.74,12.68,,,,,
1757,09/30/24 07:00:00 AM,11.67,12.70,,,,,
1758,09/30/24 07:15:00 AM,11.97,12.72,,,,,
1759,09/30/24 07:30:00 AM,12.12,12.80,,,,,
1760,09/30/24 07:45:00 AM,12.12,12.90,,,,,
1761,09/30/24 08:00:00 AM,12.00,12.98,,,,,
1762,09/30/24 08:15:00 AM,12.03,13.06,,,,,
1763,09/30/24 08:30:00 AM,11.95,13.12,,,,,
1764,09/30/24 08:45:00 AM,11.99,13.20,,,,,
1765,09/30/24 09:00:00 AM,12.04,13.30,,,,,
1766,09/30/24 09:15:00 AM,12.09,13.52,,,,,
1767,09/30/24 09:30:00 AM,12.03,13.60,,,,,
1768,09/30/24 09:45:00 AM,12.00,13.70,,,,,
1769,09/30/24 10:00:00 AM,11.97,13.76,,,,,
1770,09/30/24 10:15:00 AM,12.06,13.90,,,,,
1771,09/30/24 10:30:00 AM,12.43,14.10,,,,,
1772,09/30/24 10:45:00 AM,12.79,14.80,,,,,
1773,09/30/24 11:00:00 AM,12.62,14.90,,,,,
1774,09/30/24 11:15:00 AM,12.48,14.80,,,,,
1775,09/30/24 11:30:00 AM,12.65,14.88,,,,,
1776,09/30/24 11:45:00 AM,12.56,14.92,,,,,
1777,09/30/24 12:00:00 PM,12.70,15.16,,,,,
1778,09/30/24 12:15:00 PM,12.48,15.34,,,,,
1779,09/30/24 12:30:00 PM,12.26,15.36,,,,,
1780,09/30/24 12:45:00 PM,12.53,15.34,,,,,
1781,09/30/24 01:00:00 PM,12.66,15.54,,,,,
1782,09/30/24 01:15:00 PM,12.76,15.44,,,,,
1783,09/30/24 01:30:00 PM,12.88,15.30,,,,,
1784,09/30/24 01:45:00 PM,12.73,15.34,,,,,
1785,09/30/24 02:00:00 PM,13.11,15.18,,,,,
1786,09/30/24 02:15:00 PM,13.09,15.06,,,,,
1787,09/30/24 02:30:00 PM,12.92,15.02,,,,,
1788,09/30/24 02:45:00 PM,12.85,15.04,,,,,
1789,09/30/24 03:00:00 PM,13.17,15.00,,,,,
1790,09/30/24 03:15:00 PM,13.64,14.74,,,,,
1791,09/30/24 03:30:00 PM,14.46,14.44,,,,,
1792,09/30/24 03:45:00 PM,14.61,14.30,,,,,
1793,09/30/24 04:00:00 PM,14.79,14.08,,,,,
1794,09/30/24 04:15:00 PM,14.97,13.86,,,,,
1795,09/30/24 04:30:00 PM,14.79,13.84,,,,,
1796,09/30/24 04:45:00 PM,14.98,13.92,,,,,
1797,09/30/24 05:00:00 PM,15.12,13.84,,,,,
1798,09/30/24 05:15:00 PM,14.88,13.68,,,,,
1799,09/30/24 05:30:00 PM,14.65,13.64,,,,,
1800,09/30/24 05:45:00 PM,14.30,13.58,,,,,
1801,09/30/24 06:00:00 PM,14.09,13.52,,,,,
1802,09/30/24 06:15:00 PM,14.07,13.52,,,,,
1803,09/30/24 06:30:00 PM,13.61,13.44,,,,,
1804,09/30/24 06:45:00 PM,13.24,13.38,,,,,
1805,09/30/24 07:00:00 PM,13.11,13.34,,,,,
1806,09/30/24 07:15:00 PM,13.18,13.32,,,,,
1807,09/30/24 07:30:00 PM,13.63,13.28,,,,,
1808,09/30/24 07:45:00 PM,13.55,13.92,,,,,
1809,09/30/24 08:00:00 PM,13.44,14.08,,,,,
1810,09/30/24 08:15:00 PM,12.96,14.06,,,,,
1811,09/30/24 08:30:00 PM,13.25,13.88,,,,,
1812,09/30/24 08:45:00 PM,13.37,13.88,,,,,
1813,09/30/24 09:00:00 PM,13.79,13.88,,,,,
1814,09/30/24 09:15:00 PM,14.10,14.02,,,,,
1815,09/30/24 09:30:00 PM,14.27,14.18,,,,,
1816,09/30/24 09:45:00 PM,13.88,14.22,,,,,
1817,09/30/24 10:00:00 PM,14.14,14.26,,,,,
1818,09/30/24 10:15:00 PM,13.99,14.28,,,,,
1819,09/30/24 10:30:00 PM,14.18,14.30,,,,,
1820,09/30/24 10:45:00 PM,14.14,14.28,,,,,
1821,09/30/24 11:00:00 PM,13.96,14.22,,,,,
1822,09/30/24 11:15:00 PM,13.83,14.16,,,,,
1823,09/30/24 11:30:00 PM,13.70,14.18,,,,,
1824,09/30/24 11:45:00 PM,13.61,14.18,,,,,
1825,10/01/24 12:00:00 AM,13.66,14.18,,,,,
1826,10/01/24 12:15:00 AM,13.64,14.16,,,,,
1827,10/01/24 12:30:00 AM,13.67,14.18,,,,,
1828,10/01/24 12:45:00 AM,13.68,14.20,,,,,
1829,10/01/24 01:00:00 AM,13.61,14.20,,,,,
1830,10/01/24 01:15:00 AM,13.65,14.22,,,,,
1831,10/01/24 01:30:00 AM,13.46,14.20,,,,,
1832,10/01/24 01:45:00 AM,13.41,14.18,,,,,
1833,10/01/24 02:00:00 AM,13.22,14.18,,,,,
1834,10/01/24 02:15:00 AM,13.22,14.14,,,,,
1835,10/01/24 02:30:00 AM,13.19,14.12,,,,,
1836,10/01/24 02:45:00 AM,13.16,14.12,,,,,
1837,10/01/24 03:00:00 AM,13.09,14.12,,,,,
1838,10/01/24 03:15:00 AM,13.08,14.12,,,,,
1839,10/01/24 03:30:00 AM,13.08,14.14,,,,,
1840,10/01/24 03:45:00 AM,13.07,14.14,,,,,
1841,10/01/24 04:00:00 AM,12.90,14.14,,,,,
1842,10/01/24 04:15:00 AM,12.75,14.14,,,,,
1843,10/01/24 04:30:00 AM,12.87,14.12,,,,,
1844,10/01/24 04:45:00 AM,12.76,14.14,,,,,
1845,10/01/24 05:00:00 AM,12.75,14.14,,,,,
1846,10/01/24 05:15:00 AM,12.69,14.12,,,,,
1847,10/01/24 05:30:00 AM,12.46,14.06,,,,,
1848,10/01/24 05:45:00 AM,12.43,14.04,,,,,
1849,10/01/24 06:00:00 AM,12.46,14.04,,,,,
1850,10/01/24 06:15:00 AM,12.58,14.04,,,,,
1851,10/01/24 06:30:00 AM,12.45,14.02,,,,,
1852,10/01/24 06:45:00 AM,12.67,13.98,,,,,
1853,10/01/24 07:00:00 AM,12.91,13.96,,,,,
1854,10/01/24 07:15:00 AM,12.72,13.96,,,,,
1855,10/01/24 07:30:00 AM,12.98,13.98,,,,,
1856,10/01/24 07:45:00 AM,13.10,14.06,,,,,
1857,10/01/24 08:00:00 AM,13.29,14.16,,,,,
1858,10/01/24 08:15:00 AM,13.22,14.20,,,,,
1859,10/01/24 08:30:00 AM,13.46,14.24,,,,,
1860,10/01/24 08:45:00 AM,13.48,14.26,,,,,
1861,10/01/24 09:00:00 AM,13.59,14.30,,,,,
1862,10/01/24 09:15:00 AM,13.66,14.40,,,,,
1863,10/01/24 09:30:00 AM,13.92,14.56,,,,,
1864,10/01/24 09:45:00 AM,13.84,14.60,,,,,
1865,10/01/24 10:00:00 AM,13.84,14.58,,,,,
1866,10/01/24 10:15:00 AM,13.90,14.44,,,,,
1867,10/01/24 10:30:00 AM,13.26,14.40,,,,,
1868,10/01/24 10:45:00 AM,13.46,14.42,,,,,
1869,10/01/24 11:00:00 AM,14.44,14.64,,,,,
1870,10/01/24 11:15:00 AM,14.61,14.66,,,,,
1871,10/01/24 11:30:00 AM,13.83,14.56,,,,,
1872,10/01/24 11:45:00 AM,12.86,14.30,,,,,
1873,10/01/24 12:00:00 PM,12.11,13.84,,,,,
1874,10/01/24 12:15:00 PM,12.31,13.72,,,,,
1875,10/01/24 12:30:00 PM,12.40,13.68,,,,,
1876,10/01/24 12:45:00 PM,12.51,13.68,,,,,
1877,10/01/24 01:00:00 PM,14.00,14.12,,,,,
1878,10/01/24 01:15:00 PM,14.33,14.10,,,,,
1879,10/01/24 01:30:00 PM,14.58,14.06,,,,,
1880,10/01/24 01:45:00 PM,14.35,14.06,,,,,
1881,10/01/24 02:00:00 PM,14.39,14.08,,,,,
1882,10/01/24 02:15:00 PM,14.32,14.06,,,,,
1883,10/01/24 02:30:00 PM,14.27,14.02,,,,,
1884,10/01/24 02:45:00 PM,14.13,13.98,,,,,
1885,10/01/24 03:00:00 PM,14.24,13.96,,,,,
1886,10/01/24 03:15:00 PM,14.24,13.94,,,,,
1887,10/01/24 03:30:00 PM,14.41,13.94,,,,,
1888,10/01/24 03:45:00 PM,14.38,13.92,,,,,
1889,10/01/24 04:00:00 PM,14.67,13.94,,,,,
1890,10/01/24 04:15:00 PM,14.76,14.02,,,,,
1891,10/01/24 04:30:00 PM,14.98,14.10,,,,,
1892,10/01/24 04:45:00 PM,15.54,14.16,,,,,
1893,10/01/24 05:00:00 PM,15.33,14.12,,,,,
1894,10/01/24 05:15:00 PM,14.43,13.98,,,,,
1895,10/01/24 05:30:00 PM,13.75,13.82,,,,,
1896,10/01/24 05:45:00 PM,13.45,13.74,,,,,
1897,10/01/24 06:00:00 PM,13.97,13.74,,,,,
1898,10/01/24 06:15:00 PM,13.66,13.74,,,,,
1899,10/01/24 06:30:00 PM,13.79,13.74,,,,,
1900,10/01/24 06:45:00 PM,13.84,13.72,,,,,
1901,10/01/24 07:00:00 PM,13.52,13.70,,,,,
1902,10/01/24 07:15:00 PM,15.10,13.88,,,,,
1903,10/01/24 07:30:00 PM,15.20,13.98,,,,,
1904,10/01/24 07:45:00 PM,14.85,13.94,,,,,
1905,10/01/24 08:00:00 PM,14.87,13.96,,,,,
1906,10/01/24 08:15:00 PM,15.09,14.02,,,,,
1907,10/01/24 08:30:00 PM,15.35,14.06,,,,,
1908,10/01/24 08:45:00 PM,15.31,14.10,,,,,
1909,10/01/24 09:00:00 PM,15.30,14.12,,,,,
1910,10/01/24 09:15:00 PM,15.38,14.12,,,,,
1911,10/01/24 09:30:00 PM,15.25,14.14,,,,,
1912,10/01/24 09:45:00 PM,15.24,14.16,,,,,
1913,10/01/24 10:00:00 PM,15.35,14.20,,,,,
1914,10/01/24 10:15:00 PM,15.34,14.22,,,,,
1915,10/01/24 10:30:00 PM,15.22,14.24,,,,,
1916,10/01/24 10:45:00 PM,14.90,14.22,,,,,
1917,10/01/24 11:00:00 PM,14.64,14.16,,,,,
1918,10/01/24 11:15:00 PM,14.66,14.10,,,,,
1919,10/01/24 11:30:00 PM,14.74,14.08,,,,,
1920,10/01/24 11:45:00 PM,14.49,14.06,,,,,
1921,10/02/24 12:00:00 AM,14.46,14.06,,,,,
1922,10/02/24 12:15:00 AM,14.39,14.08,,,,,
1923,10/02/24 12:30:00 AM,14.63,14.10,,,,,
1924,10/02/24 12:45:00 AM,14.50,14.08,,,,,
1925,10/02/24 01:00:00 AM,14.31,14.08,,,,,
1926,10/02/24 01:15:00 AM,14.45,14.06,,,,,
1927,10/02/24 01:30:00 AM,14.49,14.06,,,,,
1928,10/02/24 01:45:00 AM,14.25,14.08,,,,,
1929,10/02/24 02:00:00 AM,14.24,14.06,,,,,
1930,10/02/24 02:15:00 AM,14.11,14.02,,,,,
1931,10/02/24 02:30:00 AM,14.08,14.00,,,,,
1932,10/02/24 02:45:00 AM,14.16,13.94,,,,,
1933,10/02/24 03:00:00 AM,14.11,13.90,,,,,
1934,10/02/24 03:15:00 AM,14.27,13.90,,,,,
1935,10/02/24 03:30:00 AM,14.22,13.90,,,,,
1936,10/02/24 03:45:00 AM,14.17,13.88,,,,,
1937,10/02/24 04:00:00 AM,14.12,13.86,,,,,
1938,10/02/24 04:15:00 AM,14.18,13.88,,,,,
1939,10/02/24 04:30:00 AM,14.20,13.92,,,,,
1940,10/02/24 04:45:00 AM,13.73,13.86,,,,,
1941,10/02/24 05:00:00 AM,13.77,13.78,,,,,
1942,10/02/24 05:15:00 AM,13.91,13.80,,,,,
1943,10/02/24 05:30:00 AM,13.98,13.84,,,,,
1944,10/02/24 05:45:00 AM,13.86,13.88,,,,,
1945,10/02/24 06:00:00 AM,13.89,13.88,,,,,
1946,10/02/24 06:15:00 AM,13.86,13.90,,,,,
1947,10/02/24 06:30:00 AM,13.86,13.90,,,,,
1948,10/02/24 06:45:00 AM,13.92,13.90,,,,,
1949,10/02/24 07:00:00 AM,13.98,13.92,,,,,
1950,10/02/24 07:15:00 AM,14.06,13.92,,,,,
1951,10/02/24 07:30:00 AM,14.31,13.96,,,,,
1952,10/02/24 07:45:00 AM,14.63,14.04,,,,,
1953,10/02/24 08:00:00 AM,14.49,14.08,,,,,
1954,10/02/24 08:15:00 AM,14.40,14.08,,,,,
1955,10/02/24 08:30:00 AM,14.46,14.12,,,,,
1956,10/02/24 08:45:00 AM,14.42,14.12,,,,,
1957,10/02/24 09:00:00 AM,14.78,14.12,,,,,
1958,10/02/24 09:15:00 AM,15.06,14.14,,,,,
1959,10/02/24 09:30:00 AM,14.99,14.16,,,,,
1960,10/02/24 09:45:00 AM,15.14,14.22,,,,,
1961,10/02/24 10:00:00 AM,15.29,14.30,,,,,
1962,10/02/24 10:15:00 AM,15.23,14.32,,,,,
1963,10/02/24 10:30:00 AM,15.18,14.36,,,,,
1964,10/02/24 10:45:00 AM,15.54,14.44,,,,,
1965,10/02/24 11:00:00 AM,15.40,14.46,,,,,
1966,10/02/24 11:15:00 AM,15.73,14.48,,,,,
1967,10/02/24 11:30:00 AM,15.90,14.46,,,,,
1968,10/02/24 11:45:00 AM,14.74,14.40,,,,,
1969,10/02/24 12:00:00 PM,15.42,14.32,,,,,
1970,10/02/24 12:15:00 PM,16.10,14.40,,,,,
1971,10/02/24 12:30:00 PM,16.09,14.46,,,,,
1972,10/02/24 12:45:00 PM,14.94,14.38,,,,,
1973,10/02/24 01:00:00 PM,15.79,14.40,,,,,
1974,10/02/24 01:15:00 PM,14.97,14.28,,,,,
1975,10/02/24 01:30:00 PM,15.52,14.30,,,,,
1976,10/02/24 01:45:00 PM,16.05,14.42,,,,,
1977,10/02/24 02:00:00 PM,16.31,14.58,,,,,
1978,10/02/24 02:15:00 PM,16.39,14.68,,,,,
